line_id,canonical
L062243,ts=2025-05-15T21:51:22Z|dev=FAN-8510|site=IND2|temp_c=52.6|pres_kpa=471.3|status=OK
L062244,ts=2025-03-27T17:38:00Z|dev=PMP-8617|site=ANC1|temp_c=36.1|pres_kpa=439.4|status=OK
L062245,ts=2025-03-27T04:21:00Z|dev=FAN-8635|site=TEX2|temp_c=48.7|pres_kpa=450.3|status=OK
L062246,ts=2025-02-18T18:19:41Z|dev=PMP-7658|site=MID9|temp_c=88.6|pres_kpa=181.9|status=OK
L062247,ts=2025-02-06T11:03:19Z|dev=FAN-7217|site=PER4|temp_c=47.5|pres_kpa=488.0|status=WARN
L062248,ts=2025-05-09T21:54:58Z|dev=FAN-9719|site=UK1|temp_c=58.2|pres_kpa=824.2|status=OK
L062249,ts=2025-02-24T19:53:52Z|dev=PMP-8290|site=POL2|temp_c=64.6|pres_kpa=815.1|status=OK
L062250,ts=2025-04-08T06:04:00Z|dev=PMP-9153|site=NZL1|temp_c=18.9|pres_kpa=232.1|status=FAULT
L062251,ts=2025-05-25T08:59:08Z|dev=FAN-8076|site=POL2|temp_c=7.6|pres_kpa=852.7|status=WARN
L062252,ts=2025-03-18T17:14:00Z|dev=VLV-8410|site=SYD3|temp_c=22.9|pres_kpa=558.6|status=OK
L062253,ts=2025-05-19T09:33:00Z|dev=VLV-9515|site=PAC8|temp_c=85.0|pres_kpa=561.8|status=WARN
L062254,ts=2025-02-21T21:49:28Z|dev=VLV-9171|site=HAW2|temp_c=41.3|pres_kpa=822.6|status=FAULT
L062255,ts=2025-03-11T10:10:46Z|dev=PMP-9159|site=PAC5|temp_c=23.2|pres_kpa=197.4|status=OK
L062256,ts=2025-03-07T08:17:16Z|dev=CMP-7381|site=ATH2|temp_c=64.1|pres_kpa=674.0|status=WARN
L062257,ts=2025-02-12T15:08:19Z|dev=VLV-7700|site=PAC5|temp_c=90.1|pres_kpa=540.4|status=OK
L062258,ts=2025-03-15T07:29:00Z|dev=VLV-7194|site=FIN1|temp_c=59.4|pres_kpa=393.8|status=FAULT
L062259,ts=2025-03-05T22:27:20Z|dev=VLV-8889|site=NE2|temp_c=67.5|pres_kpa=597.7|status=FAULT
L062260,ts=2025-02-16T11:14:37Z|dev=FAN-8656|site=CHL3|temp_c=-0.6|pres_kpa=857.9|status=OK
L062261,ts=2025-05-09T09:20:25Z|dev=FAN-7344|site=BRZ2|temp_c=73.2|pres_kpa=569.6|status=OK
L062262,ts=2025-05-01T22:48:26Z|dev=CMP-7741|site=BKK1|temp_c=12.8|pres_kpa=316.4|status=OK
L062263,ts=2025-03-28T16:31:39Z|dev=CMP-9295|site=CHL3|temp_c=21.7|pres_kpa=304.5|status=OK
L062264,ts=2025-05-05T11:58:32Z|dev=PMP-7903|site=ANC1|temp_c=4.8|pres_kpa=283.7|status=OK
L062265,ts=2025-03-14T18:48:08Z|dev=CMP-8679|site=PAC8|temp_c=25.1|pres_kpa=234.9|status=OK
L062266,ts=2025-04-20T00:16:02Z|dev=VLV-7206|site=FIN1|temp_c=55.4|pres_kpa=123.0|status=OK
L062267,REJECT
L062268,ts=2025-03-31T10:26:11Z|dev=VLV-9072|site=ARG1|temp_c=49.2|pres_kpa=535.0|status=OK
L062269,ts=2025-03-05T04:14:00Z|dev=CMP-7128|site=IRL2|temp_c=38.3|pres_kpa=653.6|status=OK
L062270,REJECT
L062271,ts=2025-05-09T13:39:29Z|dev=VLV-8351|site=IND7|temp_c=55.6|pres_kpa=162.0|status=OK
L062272,ts=2025-04-05T03:32:19Z|dev=VLV-9144|site=CAI1|temp_c=59.3|pres_kpa=116.0|status=WARN
L062273,ts=2025-05-25T06:48:00Z|dev=CMP-7284|site=ANC1|temp_c=46.7|pres_kpa=542.1|status=WARN
L062274,ts=2025-03-28T23:11:00Z|dev=VLV-7749|site=ATH2|temp_c=1.9|pres_kpa=801.2|status=OK
L062275,ts=2025-05-16T12:49:35Z|dev=VLV-8633|site=NE2|temp_c=54.0|pres_kpa=103.2|status=OK
L062276,ts=2025-02-16T04:28:00Z|dev=VLV-9088|site=ARG1|temp_c=57.5|pres_kpa=422.2|status=OK
L062277,ts=2025-05-19T17:06:05Z|dev=FAN-8991|site=NZL1|temp_c=94.0|pres_kpa=103.3|status=OK
L062278,ts=2025-04-17T21:21:00Z|dev=VLV-8331|site=ATH2|temp_c=10.9|pres_kpa=551.7|status=OK
L062279,ts=2025-04-14T16:18:00Z|dev=FAN-8087|site=SYD3|temp_c=40.7|pres_kpa=831.6|status=OK
L062280,ts=2025-05-01T17:10:00Z|dev=FAN-9704|site=PAC8|temp_c=20.9|pres_kpa=155.0|status=FAULT
L062281,ts=2025-05-23T04:51:38Z|dev=PMP-9800|site=GER1|temp_c=52.7|pres_kpa=442.5|status=OK
L062282,ts=2025-03-04T18:55:01Z|dev=VLV-8840|site=POL2|temp_c=75.1|pres_kpa=873.9|status=OK
L062283,ts=2025-02-06T11:08:00Z|dev=PMP-7863|site=DEN3|temp_c=48.2|pres_kpa=220.5|status=OK
L062284,ts=2025-05-03T14:15:29Z|dev=VLV-9337|site=TEX2|temp_c=23.2|pres_kpa=339.7|status=OK
L062285,ts=2025-05-06T08:39:45Z|dev=CMP-8491|site=ATH2|temp_c=17.0|pres_kpa=359.2|status=OK
L062286,REJECT
L062287,ts=2025-03-24T07:00:36Z|dev=PMP-7038|site=CAI1|temp_c=4.7|pres_kpa=386.3|status=OK
L062288,ts=2025-04-03T01:48:22Z|dev=PMP-7606|site=NE2|temp_c=39.9|pres_kpa=191.1|status=OK
L062289,ts=2025-05-03T16:16:24Z|dev=PMP-9298|site=NE2|temp_c=81.7|pres_kpa=615.2|status=OK
L062290,ts=2025-02-03T04:29:00Z|dev=VLV-9631|site=ICE1|temp_c=41.8|pres_kpa=579.2|status=OK
L062291,ts=2025-02-06T04:06:00Z|dev=CMP-9620|site=ANC1|temp_c=49.2|pres_kpa=171.6|status=FAULT
L062292,REJECT
L062293,ts=2025-02-25T05:45:16Z|dev=VLV-9901|site=MID9|temp_c=4.0|pres_kpa=114.9|status=OK
L062294,ts=2025-04-11T15:48:12Z|dev=FAN-8236|site=NFL1|temp_c=28.4|pres_kpa=431.6|status=OK
L062295,ts=2025-02-16T09:33:01Z|dev=FAN-7141|site=NE7|temp_c=67.7|pres_kpa=339.5|status=OK
L062296,ts=2025-02-24T08:13:06Z|dev=CMP-7664|site=PAC8|temp_c=63.0|pres_kpa=668.6|status=OK
L062297,ts=2025-02-26T14:14:44Z|dev=CMP-7532|site=HAW2|temp_c=37.1|pres_kpa=181.9|status=OK
L062298,ts=2025-04-18T13:51:00Z|dev=VLV-8481|site=FRA3|temp_c=25.6|pres_kpa=184.5|status=OK
L062299,ts=2025-03-27T14:40:00Z|dev=FAN-7574|site=UK4|temp_c=51.4|pres_kpa=654.1|status=OK
L062300,ts=2025-02-03T15:38:00Z|dev=FAN-8831|site=NFL1|temp_c=15.9|pres_kpa=241.8|status=WARN
L062301,ts=2025-04-08T18:39:00Z|dev=CMP-8963|site=BRZ2|temp_c=89.2|pres_kpa=107.9|status=OK
L062302,ts=2025-05-31T03:14:42Z|dev=FAN-8183|site=PAC5|temp_c=29.6|pres_kpa=377.4|status=OK
L062303,ts=2025-02-23T02:12:21Z|dev=FAN-9508|site=GER1|temp_c=93.5|pres_kpa=575.3|status=OK
L062304,ts=2025-02-09T23:41:00Z|dev=VLV-7256|site=ARG1|temp_c=57.0|pres_kpa=305.2|status=OK
L062305,ts=2025-05-31T08:32:44Z|dev=VLV-7686|site=CHL3|temp_c=79.1|pres_kpa=846.7|status=OK
L062306,REJECT
L062307,ts=2025-04-03T21:47:00Z|dev=CMP-7751|site=POL2|temp_c=25.3|pres_kpa=103.5|status=WARN
L062308,ts=2025-04-26T07:23:01Z|dev=PMP-9292|site=HAW2|temp_c=37.2|pres_kpa=535.9|status=FAULT
L062309,ts=2025-05-29T02:03:00Z|dev=FAN-8724|site=IND7|temp_c=21.1|pres_kpa=730.6|status=OK
L062310,ts=2025-03-18T02:07:40Z|dev=VLV-8590|site=PER4|temp_c=39.6|pres_kpa=631.4|status=WARN
L062311,ts=2025-02-06T15:17:00Z|dev=PMP-7889|site=ANC1|temp_c=21.4|pres_kpa=214.6|status=OK
L062312,ts=2025-04-27T10:40:00Z|dev=VLV-9034|site=SIN2|temp_c=85.0|pres_kpa=419.4|status=OK
L062313,ts=2025-04-22T08:05:00Z|dev=VLV-8245|site=CHL3|temp_c=18.6|pres_kpa=149.1|status=WARN
L062314,ts=2025-05-27T15:04:00Z|dev=VLV-7911|site=SEA2|temp_c=30.7|pres_kpa=431.5|status=OK
L062315,ts=2025-03-03T08:23:00Z|dev=CMP-8428|site=MID1|temp_c=35.6|pres_kpa=305.6|status=FAULT
L062316,ts=2025-03-13T07:15:24Z|dev=FAN-7407|site=FRA3|temp_c=25.0|pres_kpa=615.0|status=OK
L062317,ts=2025-05-18T15:24:00Z|dev=FAN-7786|site=UK4|temp_c=16.2|pres_kpa=853.9|status=OK
L062318,ts=2025-04-03T14:08:00Z|dev=CMP-9799|site=BRZ2|temp_c=10.8|pres_kpa=283.6|status=OK
L062319,ts=2025-04-02T16:50:58Z|dev=CMP-9955|site=NE7|temp_c=-3.4|pres_kpa=584.8|status=OK
L062320,ts=2025-02-17T17:27:28Z|dev=VLV-8498|site=IND7|temp_c=32.3|pres_kpa=652.3|status=WARN
L062321,ts=2025-05-27T01:04:43Z|dev=VLV-7878|site=BRZ2|temp_c=-0.8|pres_kpa=863.1|status=OK
L062322,ts=2025-05-09T08:58:00Z|dev=PMP-8590|site=BRZ2|temp_c=29.8|pres_kpa=507.4|status=WARN
L062323,ts=2025-04-05T07:04:00Z|dev=CMP-8089|site=JPN1|temp_c=27.1|pres_kpa=356.0|status=OK
L062324,ts=2025-05-15T00:52:19Z|dev=CMP-8835|site=IND2|temp_c=13.3|pres_kpa=517.7|status=OK
L062325,ts=2025-04-02T14:19:37Z|dev=PMP-9892|site=PHX1|temp_c=6.2|pres_kpa=340.4|status=OK
L062326,ts=2025-02-19T03:40:05Z|dev=CMP-8633|site=JPN1|temp_c=80.3|pres_kpa=533.8|status=OK
L062327,ts=2025-02-09T10:52:00Z|dev=PMP-8425|site=PHX1|temp_c=30.1|pres_kpa=355.6|status=OK
L062328,ts=2025-05-08T05:17:28Z|dev=FAN-7107|site=CHL3|temp_c=92.6|pres_kpa=792.4|status=FAULT
L062329,ts=2025-04-26T21:31:00Z|dev=CMP-9670|site=ANC1|temp_c=30.5|pres_kpa=170.0|status=OK
L062330,REJECT
L062331,ts=2025-05-27T07:52:19Z|dev=PMP-9647|site=NZL1|temp_c=94.4|pres_kpa=647.4|status=OK
L062332,ts=2025-03-15T19:41:06Z|dev=PMP-7880|site=NE7|temp_c=38.5|pres_kpa=279.8|status=WARN
L062333,ts=2025-05-10T17:34:59Z|dev=FAN-7538|site=FIN1|temp_c=57.3|pres_kpa=576.8|status=OK
L062334,ts=2025-03-25T19:12:11Z|dev=PMP-8092|site=SYD3|temp_c=88.0|pres_kpa=708.2|status=OK
L062335,ts=2025-05-24T09:15:00Z|dev=FAN-9177|site=NFL1|temp_c=70.3|pres_kpa=611.8|status=OK
L062336,ts=2025-04-07T03:23:08Z|dev=VLV-7455|site=NE7|temp_c=-4.4|pres_kpa=538.9|status=OK
L062337,ts=2025-03-27T20:21:00Z|dev=CMP-7829|site=NZL1|temp_c=84.7|pres_kpa=240.1|status=OK
L062338,ts=2025-05-30T22:16:29Z|dev=VLV-7653|site=GER1|temp_c=58.6|pres_kpa=657.4|status=OK
L062339,ts=2025-05-17T21:15:43Z|dev=FAN-8418|site=PHX1|temp_c=0.7|pres_kpa=391.5|status=OK
L062340,ts=2025-05-09T05:38:00Z|dev=FAN-9216|site=DEN3|temp_c=4.3|pres_kpa=94.8|status=OK
L062341,ts=2025-04-24T08:15:49Z|dev=VLV-8387|site=POL2|temp_c=28.5|pres_kpa=306.3|status=OK
L062342,ts=2025-05-04T11:21:00Z|dev=PMP-8875|site=NE2|temp_c=17.1|pres_kpa=743.5|status=OK
L062343,ts=2025-03-01T09:20:14Z|dev=PMP-9710|site=MID9|temp_c=76.3|pres_kpa=662.2|status=OK
L062344,ts=2025-04-29T11:31:54Z|dev=CMP-8146|site=PAC8|temp_c=58.7|pres_kpa=188.1|status=OK
L062345,ts=2025-04-26T07:29:00Z|dev=PMP-9584|site=CHL3|temp_c=87.1|pres_kpa=790.5|status=OK
L062346,ts=2025-04-02T10:47:00Z|dev=VLV-7353|site=NE2|temp_c=18.6|pres_kpa=757.0|status=OK
L062347,REJECT
L062348,ts=2025-02-28T17:56:00Z|dev=CMP-7250|site=MID9|temp_c=61.5|pres_kpa=884.5|status=WARN
L062349,ts=2025-04-18T20:59:00Z|dev=FAN-8432|site=UAE3|temp_c=35.3|pres_kpa=86.4|status=OK
L062350,ts=2025-03-16T18:41:00Z|dev=PMP-9187|site=NE2|temp_c=66.3|pres_kpa=246.3|status=FAULT
L062351,ts=2025-03-23T04:29:00Z|dev=VLV-8574|site=BRZ2|temp_c=7.8|pres_kpa=275.0|status=OK
L062352,ts=2025-03-12T20:06:18Z|dev=VLV-7343|site=PHX1|temp_c=2.4|pres_kpa=533.7|status=OK
L062353,ts=2025-05-27T18:06:30Z|dev=CMP-7458|site=FIN1|temp_c=21.5|pres_kpa=704.8|status=OK
L062354,ts=2025-04-29T11:04:19Z|dev=FAN-8056|site=JPN1|temp_c=32.9|pres_kpa=625.1|status=OK
L062355,ts=2025-03-12T19:44:00Z|dev=VLV-9903|site=PER4|temp_c=14.5|pres_kpa=683.7|status=WARN
L062356,ts=2025-02-06T09:13:31Z|dev=PMP-8812|site=HAW2|temp_c=61.8|pres_kpa=211.6|status=OK
L062357,ts=2025-04-22T14:15:33Z|dev=VLV-8132|site=NE7|temp_c=88.7|pres_kpa=492.1|status=OK
L062358,ts=2025-05-10T14:07:15Z|dev=PMP-8610|site=JPN1|temp_c=75.3|pres_kpa=371.5|status=OK
L062359,ts=2025-05-04T09:31:04Z|dev=VLV-7782|site=ATL4|temp_c=74.7|pres_kpa=94.9|status=FAULT
L062360,ts=2025-05-16T16:42:00Z|dev=VLV-7455|site=BKK1|temp_c=51.0|pres_kpa=596.4|status=OK
L062361,ts=2025-05-29T03:08:00Z|dev=VLV-9187|site=SEA2|temp_c=21.1|pres_kpa=729.0|status=OK
L062362,ts=2025-02-23T02:04:25Z|dev=CMP-7615|site=IND2|temp_c=36.4|pres_kpa=179.8|status=OK
L062363,ts=2025-04-02T17:57:00Z|dev=PMP-7020|site=CHL3|temp_c=52.3|pres_kpa=204.7|status=OK
L062364,ts=2025-05-05T02:24:00Z|dev=FAN-8529|site=BKK1|temp_c=77.5|pres_kpa=155.0|status=WARN
L062365,ts=2025-03-19T09:46:00Z|dev=FAN-9444|site=NZL1|temp_c=37.3|pres_kpa=763.7|status=OK
L062366,ts=2025-05-14T12:18:33Z|dev=VLV-9652|site=HAW2|temp_c=8.8|pres_kpa=742.0|status=OK
L062367,ts=2025-05-13T23:39:00Z|dev=PMP-7160|site=NFL1|temp_c=12.0|pres_kpa=571.9|status=OK
L062368,REJECT
L062369,ts=2025-03-02T13:05:00Z|dev=CMP-9216|site=SYD3|temp_c=48.4|pres_kpa=327.6|status=WARN
L062370,ts=2025-02-15T05:37:23Z|dev=PMP-9084|site=FRA3|temp_c=46.7|pres_kpa=783.3|status=OK
L062371,ts=2025-04-26T06:06:56Z|dev=VLV-8077|site=MID1|temp_c=88.6|pres_kpa=247.5|status=OK
L062372,ts=2025-03-28T10:37:00Z|dev=PMP-8102|site=SIN2|temp_c=2.4|pres_kpa=842.7|status=OK
L062373,REJECT
L062374,ts=2025-04-15T17:00:42Z|dev=PMP-9294|site=HAW2|temp_c=86.2|pres_kpa=404.3|status=OK
L062375,ts=2025-04-10T11:16:00Z|dev=CMP-9261|site=UK1|temp_c=63.3|pres_kpa=793.0|status=OK
L062376,ts=2025-02-26T15:52:14Z|dev=CMP-7430|site=UK1|temp_c=-4.5|pres_kpa=498.6|status=OK
L062377,ts=2025-05-14T02:26:00Z|dev=CMP-9071|site=IND2|temp_c=55.7|pres_kpa=486.0|status=FAULT
L062378,ts=2025-05-27T11:10:33Z|dev=PMP-8223|site=GER1|temp_c=14.0|pres_kpa=246.9|status=WARN
L062379,ts=2025-05-10T18:52:20Z|dev=PMP-9804|site=ATH2|temp_c=67.5|pres_kpa=763.1|status=OK
L062380,ts=2025-02-14T21:14:04Z|dev=FAN-8776|site=FIN1|temp_c=90.5|pres_kpa=813.8|status=WARN
L062381,ts=2025-02-17T18:00:26Z|dev=FAN-8602|site=UK4|temp_c=4.2|pres_kpa=190.8|status=OK
L062382,ts=2025-05-30T17:25:00Z|dev=CMP-9482|site=CHL3|temp_c=83.1|pres_kpa=403.2|status=OK
L062383,ts=2025-04-08T19:58:58Z|dev=CMP-7498|site=UAE3|temp_c=15.8|pres_kpa=379.3|status=OK
L062384,ts=2025-03-15T11:21:55Z|dev=CMP-7951|site=ATL4|temp_c=88.1|pres_kpa=198.4|status=FAULT
L062385,ts=2025-04-02T16:25:23Z|dev=FAN-8962|site=PHX1|temp_c=2.9|pres_kpa=493.1|status=OK
L062386,ts=2025-05-24T00:57:00Z|dev=PMP-8943|site=ICE1|temp_c=10.9|pres_kpa=779.7|status=WARN
L062387,ts=2025-05-27T01:19:59Z|dev=FAN-8783|site=MID9|temp_c=11.1|pres_kpa=684.7|status=FAULT
L062388,ts=2025-05-01T20:33:53Z|dev=VLV-7663|site=IRL2|temp_c=62.0|pres_kpa=139.1|status=OK
L062389,ts=2025-04-09T01:32:29Z|dev=VLV-9269|site=BRZ2|temp_c=42.5|pres_kpa=400.3|status=OK
L062390,REJECT
L062391,ts=2025-05-05T19:50:00Z|dev=PMP-9449|site=ARG1|temp_c=63.7|pres_kpa=808.8|status=OK
L062392,ts=2025-02-01T21:42:00Z|dev=PMP-7619|site=NFL1|temp_c=65.7|pres_kpa=687.2|status=OK
L062393,ts=2025-03-31T14:33:00Z|dev=FAN-8156|site=IND7|temp_c=47.3|pres_kpa=524.9|status=OK
L062394,ts=2025-05-11T08:43:25Z|dev=PMP-8170|site=UK4|temp_c=44.0|pres_kpa=840.5|status=WARN
L062395,ts=2025-04-05T06:34:14Z|dev=CMP-9554|site=SEA2|temp_c=31.0|pres_kpa=221.5|status=OK
L062396,ts=2025-02-25T21:14:06Z|dev=FAN-8719|site=JPN1|temp_c=55.6|pres_kpa=565.4|status=OK
L062397,ts=2025-02-13T07:18:00Z|dev=PMP-7387|site=JPN1|temp_c=19.5|pres_kpa=244.9|status=OK
L062398,ts=2025-03-30T21:51:00Z|dev=CMP-9688|site=ANC1|temp_c=38.8|pres_kpa=437.3|status=OK
L062399,ts=2025-02-07T14:13:00Z|dev=PMP-9119|site=HAW2|temp_c=9.9|pres_kpa=697.5|status=OK
L062400,ts=2025-02-25T16:28:58Z|dev=VLV-7453|site=DEN3|temp_c=-4.0|pres_kpa=535.1|status=OK
L062401,ts=2025-05-17T16:04:26Z|dev=FAN-8991|site=ARG1|temp_c=26.3|pres_kpa=594.9|status=WARN
L062402,ts=2025-02-04T04:29:22Z|dev=PMP-7153|site=ATL4|temp_c=-4.8|pres_kpa=819.9|status=OK
L062403,ts=2025-03-08T12:04:55Z|dev=CMP-9484|site=TEX2|temp_c=89.6|pres_kpa=531.5|status=OK
L062404,ts=2025-04-20T17:41:11Z|dev=PMP-8223|site=IND2|temp_c=88.4|pres_kpa=835.4|status=OK
L062405,ts=2025-03-31T08:07:00Z|dev=PMP-8628|site=IND2|temp_c=8.7|pres_kpa=438.6|status=OK
L062406,ts=2025-05-17T07:31:19Z|dev=CMP-9589|site=IND7|temp_c=67.4|pres_kpa=355.1|status=FAULT
L062407,ts=2025-04-14T13:34:00Z|dev=VLV-8343|site=FRA3|temp_c=55.0|pres_kpa=521.0|status=OK
L062408,ts=2025-05-13T21:43:00Z|dev=FAN-7594|site=UK1|temp_c=90.4|pres_kpa=329.3|status=OK
L062409,ts=2025-03-12T05:12:47Z|dev=VLV-7654|site=SYD3|temp_c=10.9|pres_kpa=650.4|status=OK
L062410,ts=2025-04-10T03:43:08Z|dev=PMP-8085|site=BKK1|temp_c=-1.0|pres_kpa=138.9|status=OK
L062411,ts=2025-02-05T21:26:00Z|dev=CMP-9746|site=PER4|temp_c=-3.1|pres_kpa=639.3|status=OK
L062412,ts=2025-02-07T23:21:18Z|dev=PMP-9253|site=CHL3|temp_c=67.2|pres_kpa=665.3|status=OK
L062413,ts=2025-02-24T06:23:23Z|dev=PMP-7320|site=CAI1|temp_c=50.1|pres_kpa=730.8|status=FAULT
L062414,ts=2025-04-16T21:33:48Z|dev=PMP-8270|site=NFL1|temp_c=89.0|pres_kpa=877.3|status=OK
L062415,ts=2025-02-16T13:20:00Z|dev=CMP-8106|site=TEX2|temp_c=77.7|pres_kpa=300.9|status=OK
L062416,ts=2025-02-13T11:25:19Z|dev=VLV-7065|site=SYD3|temp_c=29.8|pres_kpa=781.3|status=OK
L062417,ts=2025-05-20T18:17:00Z|dev=VLV-8108|site=FRA3|temp_c=44.2|pres_kpa=518.7|status=WARN
L062418,ts=2025-03-21T12:30:50Z|dev=PMP-9862|site=MID9|temp_c=73.1|pres_kpa=121.9|status=OK
L062419,ts=2025-02-10T20:04:29Z|dev=VLV-8870|site=BKK1|temp_c=10.6|pres_kpa=631.3|status=WARN
L062420,ts=2025-02-03T22:12:30Z|dev=VLV-8898|site=SYD3|temp_c=87.7|pres_kpa=579.1|status=WARN
L062421,ts=2025-02-05T03:53:09Z|dev=FAN-7606|site=GER1|temp_c=73.3|pres_kpa=289.1|status=OK
L062422,ts=2025-05-20T15:10:20Z|dev=VLV-7919|site=NE2|temp_c=65.0|pres_kpa=383.1|status=OK
L062423,ts=2025-05-27T21:33:00Z|dev=PMP-7398|site=FIN1|temp_c=56.4|pres_kpa=585.4|status=OK
L062424,ts=2025-05-27T13:42:56Z|dev=FAN-7135|site=MID1|temp_c=28.8|pres_kpa=271.6|status=OK
L062425,ts=2025-05-09T06:38:21Z|dev=VLV-8049|site=JPN1|temp_c=53.6|pres_kpa=234.0|status=OK
L062426,ts=2025-05-27T14:54:00Z|dev=FAN-8171|site=BKK1|temp_c=89.4|pres_kpa=720.3|status=WARN
L062427,ts=2025-03-20T11:42:00Z|dev=FAN-7081|site=CAI1|temp_c=89.5|pres_kpa=536.7|status=OK
L062428,ts=2025-04-06T23:49:16Z|dev=VLV-8223|site=FIN1|temp_c=36.2|pres_kpa=509.3|status=OK
L062429,ts=2025-02-16T01:10:50Z|dev=CMP-9774|site=ICE1|temp_c=5.4|pres_kpa=763.1|status=OK
L062430,ts=2025-05-19T14:08:04Z|dev=VLV-7704|site=JPN1|temp_c=67.5|pres_kpa=221.9|status=OK
L062431,ts=2025-05-16T05:38:00Z|dev=PMP-9528|site=DEN3|temp_c=39.3|pres_kpa=613.8|status=WARN
L062432,ts=2025-02-16T00:22:00Z|dev=PMP-9249|site=MID9|temp_c=25.9|pres_kpa=141.2|status=OK
L062433,ts=2025-02-01T09:30:00Z|dev=CMP-8752|site=ATH2|temp_c=82.2|pres_kpa=337.1|status=OK
L062434,ts=2025-04-02T19:49:25Z|dev=VLV-8407|site=ATL4|temp_c=49.1|pres_kpa=144.6|status=OK
L062435,ts=2025-03-30T01:26:16Z|dev=CMP-9445|site=SYD3|temp_c=80.8|pres_kpa=327.4|status=OK
L062436,ts=2025-03-04T16:04:57Z|dev=CMP-7103|site=PER4|temp_c=33.8|pres_kpa=345.5|status=OK
L062437,ts=2025-03-16T18:14:21Z|dev=VLV-7764|site=ATL4|temp_c=46.7|pres_kpa=740.9|status=WARN
L062438,ts=2025-02-05T07:59:00Z|dev=VLV-7073|site=NE7|temp_c=2.5|pres_kpa=846.5|status=OK
L062439,ts=2025-05-31T03:15:00Z|dev=PMP-7922|site=IND2|temp_c=70.7|pres_kpa=860.1|status=WARN
L062440,ts=2025-02-14T23:42:18Z|dev=PMP-9729|site=MID1|temp_c=0.1|pres_kpa=565.0|status=OK
L062441,ts=2025-04-22T15:09:43Z|dev=VLV-8734|site=UAE3|temp_c=38.9|pres_kpa=391.1|status=WARN
L062442,ts=2025-03-13T12:43:05Z|dev=PMP-8583|site=UK1|temp_c=91.2|pres_kpa=362.0|status=OK
L062443,ts=2025-04-19T00:56:39Z|dev=CMP-8370|site=PHX1|temp_c=58.9|pres_kpa=226.4|status=WARN
L062444,ts=2025-02-09T16:57:24Z|dev=CMP-7778|site=IND2|temp_c=21.3|pres_kpa=403.4|status=OK
L062445,ts=2025-02-27T11:29:00Z|dev=FAN-7265|site=PER4|temp_c=34.4|pres_kpa=242.9|status=OK
L062446,REJECT
L062447,ts=2025-03-06T23:37:23Z|dev=VLV-8556|site=IRL2|temp_c=92.1|pres_kpa=501.9|status=OK
L062448,ts=2025-02-04T15:31:56Z|dev=FAN-9136|site=UK4|temp_c=5.6|pres_kpa=179.2|status=OK
L062449,ts=2025-03-04T15:23:40Z|dev=PMP-9210|site=MID1|temp_c=44.6|pres_kpa=515.1|status=OK
L062450,ts=2025-04-21T06:07:11Z|dev=PMP-9668|site=PER4|temp_c=5.1|pres_kpa=501.9|status=OK
L062451,ts=2025-03-29T09:23:00Z|dev=PMP-7844|site=GER1|temp_c=75.4|pres_kpa=346.6|status=OK
L062452,ts=2025-02-28T01:32:16Z|dev=PMP-8844|site=NE2|temp_c=32.8|pres_kpa=568.4|status=OK
L062453,REJECT
L062454,ts=2025-05-05T08:51:30Z|dev=FAN-8315|site=MID9|temp_c=-1.5|pres_kpa=519.3|status=FAULT
L062455,ts=2025-03-12T19:28:56Z|dev=FAN-9047|site=IND7|temp_c=48.8|pres_kpa=83.9|status=OK
L062456,ts=2025-04-16T05:15:00Z|dev=PMP-9972|site=PER4|temp_c=49.5|pres_kpa=731.4|status=OK
L062457,ts=2025-05-14T20:31:46Z|dev=FAN-7056|site=NE7|temp_c=0.7|pres_kpa=538.9|status=OK
L062458,ts=2025-03-28T02:35:11Z|dev=VLV-9474|site=FRA3|temp_c=52.6|pres_kpa=303.2|status=OK
L062459,ts=2025-05-02T07:08:45Z|dev=FAN-9193|site=PAC8|temp_c=71.9|pres_kpa=779.7|status=OK
L062460,ts=2025-03-06T19:46:48Z|dev=PMP-7699|site=SEA2|temp_c=4.3|pres_kpa=866.0|status=OK
L062461,ts=2025-05-21T09:22:01Z|dev=PMP-7968|site=ICE1|temp_c=53.8|pres_kpa=441.8|status=OK
L062462,ts=2025-04-20T12:05:00Z|dev=VLV-9052|site=MID1|temp_c=69.7|pres_kpa=713.0|status=WARN
L062463,ts=2025-02-26T22:17:43Z|dev=VLV-9678|site=PAC5|temp_c=79.2|pres_kpa=88.0|status=OK
L062464,ts=2025-04-30T16:26:00Z|dev=CMP-9884|site=POL2|temp_c=63.5|pres_kpa=671.2|status=WARN
L062465,ts=2025-03-17T05:46:43Z|dev=PMP-9544|site=ICE1|temp_c=57.8|pres_kpa=423.5|status=WARN
L062466,ts=2025-02-21T10:58:00Z|dev=CMP-8124|site=TEX2|temp_c=46.8|pres_kpa=703.9|status=FAULT
L062467,ts=2025-04-07T21:34:00Z|dev=PMP-9561|site=SYD3|temp_c=36.2|pres_kpa=816.8|status=WARN
L062468,ts=2025-05-21T02:55:00Z|dev=PMP-7136|site=CHL3|temp_c=87.2|pres_kpa=511.4|status=OK
L062469,ts=2025-02-06T10:57:49Z|dev=PMP-9346|site=ANC1|temp_c=25.9|pres_kpa=754.6|status=OK
L062470,ts=2025-05-18T20:29:10Z|dev=PMP-7921|site=ATH2|temp_c=74.5|pres_kpa=771.9|status=OK
