row_id,phonemes,src_phonemes
test_002750,ɹɪdjusɪz,ɹɪdjʉsɪz
test_002751,sɑɹdin,sɑdin
test_002752,pɹəpəʊz,pɹəpəʉz
test_002753,pɑpjəleɪt,pɔpjəlæɪt
test_002754,ʃiθəɹ,ʃiθə
test_002755,sɔsə,sɑsɝ
test_002756,mɛntoɹ,mento
test_002757,dɐʉnə,dəʉnə
test_002758,ɡɹæɔndbɹæɪkɪŋ,ɡɹæʊndbɹæɪkəŋ
test_002759,pɒlɪɡlɒt,pɑlɪɡlɑt
test_002760,fɛɡ,fæɡ
test_002761,fɝməmənt,fɜməmənt
test_002762,ɛnəlaɪz,ænəlaɪz
test_002763,ɛləmənt,ɛlɪmənt
test_002764,vɒləntɪə,vɔləntɪə
test_002765,əʉvæɪʃn̩,oʊveɪʃən
test_002766,sɐðɘli,sʌðɚli
test_002767,nɪɡəʉʃiæɪt,nəɡoʊʃieɪt
test_002768,dɪsəpɪə,dɪsəpɪɹ
test_002769,kɹɑsɪŋ,kɹɔsɪŋ
test_002770,bɹeɪ̯n,bɹæ̝ɪ̯n
test_002771,fɪkst͡ʃə,fɪkst͡ʃɚ
test_002772,le̝kt͡ʃɘ,lekt͡ʃə
test_002773,tɹænsfɝəns,tɹænsfəɹəns
test_002774,fɚɡɛtɪŋ,fəɡɛtɪŋ
test_002775,tɛmpəɹət͡ʃə,tempəɹət͡ʃə
test_002776,sɛpəɹæɪt,sɛpəɹət
test_002777,ɪnsɑe̯t,ɪnsaɪ̯t
test_002778,pæɪtɹiət,peɪtɹiət
test_002779,slɑnt,slænt
test_002780,t͡ʃeɪmbɚlɪn,t͡ʃeɪmbəlɪn
test_002781,jɔl,jɔl
test_002782,ɒzməʊlarɪti,ɑzmoʊlɛrəti
test_002783,fɹɔsti,fɹɒsti
test_002784,əmbɹɔɪl,ɪmbɹɔɪl
test_002785,dɪsɜnd,dɪsɝnd
test_002786,hɛzɪteɪt,hɛzəteɪt
test_002787,mʌməɹ,mʌmɚ
test_002788,medəʉ̯,mɛdəʊ̯
test_002789,ɪntəɡɹeɪt,ɪntɪɡɹeɪt
test_002790,tɛliɑləd͡ʒi,tiliɒləd͡ʒi
test_002791,stæɪtəs,steɪtəs
test_002792,ʌmpaɪɹ,ʌmpaɪəɹ
test_002793,skeɪlɚ,skæɪlə
test_002794,ætəmi,ætəmi
test_002795,skelətəl,skɛlɪtəl
test_002796,oʊbeɪ,əʊbeɪ
test_002797,ɹɒŋli,ɹɔŋli
test_002798,ɛɚlum,elʉm
test_002799,sædəl,sædl̩
test_002800,ændɹəʊfɪliə,ændɹoʊfɪliə
test_002801,lɛkt͡ʃə,lɛkt͡ʃɚ
test_002802,kəɹɐʉsəv,kəɹoʊsɪv
test_002803,nɛtɪzən,nɛtɪzən
test_002804,pɹəʉɡɹæm,pɹəʊ̯ɡɹæm
test_002805,leɪtɚz,leɪtəz
test_002806,sikwɪns,sikwɪns
test_002807,səmɛtrəkəl,sɪmɛtɹɪkəl
test_002808,teɪkəweɪ,tæɪkəwæɪ
test_002809,pjʉtətɪvli,pjutətɪvli
test_002810,pɹətɹæktɪd,pɹoʊtɹæktɪd
test_002811,kəlɒmətə,kɪlɑmɪtəɹ
test_002812,tekstaɪl,tɛkstaɪl
test_002813,foʊtəɹəsɛpʃən,fəʊtəʊɹɪsɛpʃn̩
test_002814,kɹɒs,kɹɒs
test_002815,fləʊtɪd,floʊtɪd
test_002816,tjubɜkjʊləʊsɪs,tubɝkjʊloʊsɪs
test_002817,dɛpjəti,depjəti
test_002818,festəvəl,fɛstɪvəl
test_002819,bʊldəʊz,bʊldoʊz
test_002820,saɪteɪʃən,saɪteɪʃn̩
test_002821,stɹɪkt͡ʃə,stɹɪkt͡ʃɚ
test_002822,peɪtɹiət,pæɪtɹiət
test_002823,d͡ʒɒdpəz,d͡ʒɑdpɚz
test_002824,kɒmbɪneɪʃənz,kɑmbɪneɪʃənz
test_002825,mɑnəfɑnɪk,mɒnəʊfɒnɪk
test_002826,ɪnt͡ʃænt,ɪnt͡ʃɑnt
test_002827,ɹæsp,ɹɑsp
test_002828,sɔɹb,sɔb
test_002829,pɹikəndəʃən,pɹikəndɪʃən
test_002830,weɪd͡ʒəɹ,wæɪd͡ʒəɹ
test_002831,mɪnoʊ,mɪnəʊ
test_002832,odiɐʉ,ɔdiəʊ
test_002833,kɪlə,kɪlɚ
test_002834,mɒnətɒnək,mɑnətɑnɪk
test_002835,pɹoʊtɹæktɪd,pɹətɹæktɪd
test_002836,nɪsɛsɪteɪt,nəsɛsəteɪt
test_002837,kɒmɛnt,kɒment
test_002838,bɪnaɪt,bɪnaɪt
test_002839,əɹæʊnd,əɹaʊnd
test_002840,ðɛmsɛlvz,ðemselvz
test_002841,pɹoʊnaʊn,pɹəʊnaʊn
test_002842,tɛɡ,tæɡ
test_002843,sɛkjʊlə,sɛkjələɹ
test_002844,ɹikənsɪdɚ,ɹikənsɪdə
test_002845,kənfɛsioʊ,kənfɛsiəʊ
test_002846,pɹɒsɪkjuʃən,pɹɔsɪkjʉʃən
test_002847,ɹɪspɒnsəbɪlɪti,ɹəspɒnsəbələti
test_002848,skɛlətəl,skelətəl
test_002849,dəʊmeɪ̯n,dəʉ̯mæ̝ɪ̯n
test_002850,pɜsəkjutəɹi,pɝsəkjutəɹi
test_002851,tɑt,tɑɹt
test_002852,pɹəʊtətɪpɪkəl,pɹoʊtətɪpɪkəl
test_002853,lɒŋɡɪtjudɪnəl,lɒŋɡətʃʉdənəl
test_002854,sʌspɛkt,sɐspekt
test_002855,sænəti,sænəti
test_002856,laɪbɹɛə̯ɹiən,lɑebɹeɹiən
test_002857,kænɪbəlaɪz,kænɪbəlɑez
test_002858,kɒɹɪspɒndəns,kɒɹəspɒndəns
test_002859,kɑmpəzɪʃən,kɔmpəzɪʃən
test_002860,mʌðəfʌkə,mʌðɚfʌkɚ
test_002861,kəmpæɹɪsən,kəmpæɹɪsən
test_002862,dɒm,dɔm
test_002863,lɛ̝ŋɡwɘd,læŋɡwɪd
test_002864,dəʉnə,dɐʉnə
test_002865,kɑnsəleɪʃən,kɒnsəleɪʃən
test_002866,kɒmpəzət,kəmpɑzɪt
test_002867,ɹæɡ,ɹæɡ
test_002868,bɪhæɪvjəɹəl,bɪheɪvjəɹəl
test_002869,ɛkskəveɪtə,ɛkskəveɪtɚ
test_002870,haɪpəɹæktɪv,hɑepəɹæktɪv
test_002871,biə̯,bɪɚ
test_002872,kɒmɛnt,kɑmɛnt
test_002873,bʌtəfæt,bʌtɚfæt
test_002874,mækɚ,makə
test_002875,sikwɪns,sikwɪns
test_002876,dɪfɛnɪstɹeɪʃən,difɛnəstɹeɪʃən
test_002877,pɒlətəʃənz,pɑlətɪʃənz
test_002878,kɹɔs,kɹɒs
test_002879,plætɪpʊs,plætɪpəs
test_002880,kætəstɹɒfɪk,kætəstɹɔfɪk
test_002881,əpɹoʊt͡ʃiz,əpɹəʊt͡ʃiz
test_002882,ɡloɹi,ɡloɹi
test_002883,skimə,skimə
test_002884,plænət,plænɪt
test_002885,əɡlɒməɹət,əɡlɑməɹət
test_002886,bæt,bɛt
test_002887,fɔɹməli,foməli
test_002888,kʌstəmə,kɐstəmə
test_002889,æmbɪʃən,æmbɪʃən
test_002890,ɹut,ɹut
test_002891,ɐkiɒləd͡ʒi,ɑɹkiɑləd͡ʒi
test_002892,tɹəkiə,tɹeɪkiə
test_002893,ɡɹɐʉn,ɡɹoʊn
test_002894,fəɹɑsɪti,fəɹɒsɪti
test_002895,pɹɑsɪkjuʃən,pɹɒsəkjʉʃən
test_002896,əkɜ,əkɝ
test_002897,lɒɡəɹɪə,lɔɡəɹiə
test_002898,fɐʉkəst,foʊkəst
test_002899,lɔbi,lɒbi
test_002900,njʉɐns,njuɑns
test_002901,teləkəmjʉtɪŋ,tɛləkəmjutɪŋ
test_002902,ænəlaɪz,ænəlaɪz
test_002903,nəʉtəbəl,nəʊtəbl̩
test_002904,dɪvaɪs,dɪvaɪs
test_002905,tɑɹt,tɑt
test_002906,ænti,ænti
test_002907,seɪdɪzəm,sæɪdəzəm
test_002908,æmbɪɡjuəs,æmbɪɡjʉəs
test_002909,kənd͡ʒɛkt͡ʃə,kənd͡ʒekt͡ʃə
test_002910,nəʉmædɪk,nəʊmædɪk
test_002911,məkɑb,məkɑbɹə
test_002912,ewæɪ,ɛɚweɪ
test_002913,netɪzən,nɛtɪzən
test_002914,dɑevɜd͡ʒənt,daɪvød͡ʒənt
test_002915,pjʊə,pjʉə
test_002916,dəʊdʒəʊ,doʊd͡ʒoʊ
test_002917,dɛzɪɡnət,dezɪɡnət
test_002918,ɪnsaɪ̯t,ɪnsɑe̯t
test_002919,ɐnsɜtənti,ʌnsɜtənti
test_002920,stændədaɪzeɪʃən,stændɚdɪzeɪʃən
test_002921,kwæɡmaɪəɹ,kwæɡmaɪɹ
test_002922,ɪnvɛəɹiəbli,ɪnvɛɹiəbli
test_002923,dɪlɪvɚ,dɪlɪvəɹ
test_002924,bɔdwɔk,bodwok
test_002925,ɔɹɡænzə,ɔɡænzə
test_002926,stɛɚ,steə
test_002927,sɛntimɛntl̩,sɛntimɛntl̩
test_002928,bɒðəɹ,bɔðəɹ
test_002929,tɛmpɚət͡ʃɚ,tempəɹət͡ʃə
test_002930,təɹeɹiəm,təɹɛɹiəm
test_002931,kɑt,kɒt
test_002932,ɪkwæɪʒən,ɪkweɪʒən
test_002933,fɪnɛs,fɪnɛs
test_002934,hɑm,hɐm
test_002935,bæɡ,bæɡ
test_002936,hɑlihɑk,hɒlihɒk
test_002937,ɐnsɜtənti,ɐnsøtənti
test_002938,dəlæɪ,dɪleɪ
test_002939,kəʊl,kɐʉl
test_002940,əstø,əstɝ
test_002941,ɑɹkiɑləd͡ʒi,ɑkiɒləd͡ʒi
test_002942,hʊdwɪŋk,hʊdwɪŋk
test_002943,ɔɪntmənt,ɔɪntmənt
test_002944,t͡ʃiəɹi,t͡ʃɪəɹi
test_002945,fɪəfəli,fɪɹfəli
test_002946,mɑɹzəpæn,mɑzɪpæn
test_002947,kɒɹəspɒndəns,koɹɪspɑndəns
test_002948,bæɪs,beɪs
test_002949,pɹoʊkɹæstɪneɪʃən,pɹəʉkɹæstɪnæɪʃən
test_002950,twøl,twɝl
test_002951,deɪlaɪt,deɪlaɪt
test_002952,pʌls,pʌls
test_002953,vɐlnəɹəbɪləti,vʌlnəɹəbɪlɪti
test_002954,ɐkiɔləd͡ʒi,ɐkiɒləd͡ʒi
test_002955,plænət,plɛnət
test_002956,ænti,ænti
test_002957,ɹɛfəɹənsɪz,ɹefəɹənsɪz
test_002958,beli,beəli
test_002959,stɑpt,stɒpt
test_002960,kɒndɛmneɪʃən,kɑndəmneɪʃən
test_002961,bɛəli,bɛɹli
test_002962,ɔdiəʊ,odiəʉ
test_002963,ɹədjʉsəz,ɹɪdjusɪz
test_002964,ɹɛd͡ʒɪstə,ɹɛd͡ʒɪstɚ
test_002965,sækɹɪfaɪsɪz,sɛkɹɪfɑe̯sɪz
test_002966,klɒt,klɒt
test_002967,bɑsk,bɒskeɪ
test_002968,kɑɹsɪnoʊmə,kɑsɪnəʊmə
test_002969,vɛd͡ʒtəbəl,ved͡ʒtəbəl
test_002970,həbɪt͡ʃʊəl,həbɪtʃʊəl
test_002971,kwɔtɚmɑstə,kwɔɹtɚmæstɚ
test_002972,ɡɹɐʉn,ɡɹəʊn
test_002973,kælɪbəɹ,kæləbɚ
test_002974,tɹaɪpɑd,tɹɑepɔd
test_002975,tjubɜkjʊləʊsɪs,tʃʉbɜkjələʉsəs
test_002976,weɪstlænd,weɪstland
test_002977,pɹɒdʌktɪvəti,pɹɔdɐktɪvəti
test_002978,lɑɹd,lɐd
test_002979,tɪk,tək
test_002980,fɛstɪvəl,fɛstəvəl
test_002981,vælətudənɛɹiən,vælətudɪnɛəɹiən
test_002982,bəɹɔmɪtəɹ,bəɹɒmɪtəɹ
test_002983,wɒbəli,wɑbəli
test_002984,kɔmpəzɪʃən,kɑmpəzɪʃən
test_002985,plætɪpəs,plætɪpʊs
test_002986,dez,deəz
test_002987,fɐʉkəst,fəʊkəst
test_002988,ænθɹəpəmetɹɪk,ænθɹəpəmɛtɹɪk
test_002989,seɪvəɹ,seɪvə
test_002990,nusəns,njusəns
test_002991,ɪnfɹəstɹɐkt͡ʃə,ɪnfɹəstɹʌkt͡ʃɚ
test_002992,oʊmɪk,əʊmɪk
test_002993,hæv,hɛv
test_002994,pɹɒsɪkjuʃən,pɹɑsɪkjuʃən
test_002995,dɪsɜnɪŋ,dəsønəŋ
test_002996,dəɹaɪd,dɪɹaɪd
test_002997,sɪŋɡjʊləli,sɪŋɡjəlɚli
test_002998,kætəstɹɑfɪk,kætəstɹɒfɪk
test_002999,æɡɹɪkʌltjʊəɹəl,æɡɹɪkʌltʃəɹəl
test_003000,otɔnəməs,ɔtɑnəməs
test_003001,blʉ,blu
test_003002,dɔm,dɑm
test_003003,stɛndədaɪzæɪʃən,stændɚdɪzeɪʃən
test_003004,təɹɛəɹɪəm,təɹɛɹiəm
test_003005,kɒment,kɒmɛnt
test_003006,nəɹeɪt,nəɹæɪt
test_003007,ɛlbəm,ælbəm
test_003008,kɔɹɪspɔndəns,koɹɪspɑndəns
test_003009,tɛljʊəɹɪən,tɛljʊɹiən
test_003010,hɛɹoʊɪzəm,hɛɹəʊɪzəm
test_003011,ʃʌtl̩kɑk,ʃʌtl̩kɒk
test_003012,ɔltuɡɛðɚ,ɔltʊɡɛðəɹ
test_003013,kætɪɡəɹɑez,kætɪɡəɹaɪz
test_003014,daɪvɜd͡ʒənt,daɪvød͡ʒənt
test_003015,olbiɪt,ɔlbiɪt
test_003016,oʊzoʊn,əʊzəʊn
test_003017,tɹɑepɒd,tɹɑepɔd
test_003018,sɪɡnɪt͡ʃə,səɡnət͡ʃə
test_003019,kɹɛnɛleɪt,kɹɛnəleɪt
test_003020,ɪntɛstɪnəl,ɪntestɪnəl
test_003021,pɹaɪməɹi,pɹɑeməɹi
test_003022,noʊtɪfɪkeɪʃn̩,nəʊtɪfɪkeɪʃn̩
test_003023,kʌʊ̯stə,koʊ̯stɚ
test_003024,ɑktɑmənoʊ,ɒktɒmɪnəʊ
test_003025,weɪd͡ʒəɹ,weɪd͡ʒɚ
test_003026,kɪti,kɪti
test_003027,kɹɒsəŋ,kɹɑsɪŋ
test_003028,deɪnd͡ʒɚ,deɪnd͡ʒə
test_003029,deɪnd͡ʒɚ,dæɪnd͡ʒə
test_003030,stɐft,stʌft
test_003031,eɡzɜpt,ɛɡzɝpt
test_003032,ɹætɪɒsɪneɪʃn̩,ɹætiɑsineɪʃn̩
test_003033,kɒntɹədəktəɹi,kɒntɹədɪktəɹi
test_003034,bɔðəɹ,bɒðəɹ
test_003035,skimə,skimə
test_003036,ɛmbəʃən,æmbɪʃən
test_003037,sɛksɛniəm,sɛksɛnɪəm
test_003038,ɪntɛntʃənəl,ɪntenʃənəl
test_003039,dɑsɑɹ,dɒsɑ
test_003040,əbe̞k,əbæk
test_003041,kləʊsɪst,kloʊsɪst
test_003042,hɛɡ,hæɡ
test_003043,faɪ̯n,fɑɪ̯n
test_003044,ɪmpɑsɪbɪliti,ɪmpɒsɪbɪliti
test_003045,stɹʌt,stɹʌt
test_003046,kəɹoʊsɪv,kəɹɐʉsəv
test_003047,ɹəʉl,ɹɐʉl
test_003048,kləʊk,klɐʉk
test_003049,pæɹəksɪzəm,pɛɹəksɪzəm
test_003050,kɒntɹədɪktəɹi,kɒntɹədəktəɹi
test_003051,dʌvkɒt,dʌvkɑt
test_003052,ewæɪ,ɛəweɪ
test_003053,pɹiviəsli,pɹiviəsli
test_003054,ɡɹɑsp,ɡɹæsp
test_003055,kɑləɹə,kɒləɹə
test_003056,sɪlvəpæst͡ʃəɹ,sɪlvəpɑst͡ʃə
test_003057,ɛɡzɝpt,ɛɡzɜpt
test_003058,blɒɡ,blɑɡ
test_003059,dɛmimɒnd,dɛmimɑnd
test_003060,fomətɪv,foɹmətɪv
test_003061,pɹɑsɪkjuʃən,pɹɔsɪkjʉʃən
test_003062,bɑstəd,bæstɚd
test_003063,sɑsɝ,sɔsə
test_003064,ækədim,ækədim
test_003065,ɛnti,ænti
test_003066,skeɪtbɔɹd,skeɪtbɔd
test_003067,sɚveɪ̯ɚ,səveɪə
test_003068,pɹikəndɪʃən,pɹikəndəʃən
test_003069,kɹɒs,kɹɔs
test_003070,kənvɜtə,kənvɜɹtɜɹ
test_003071,faɪəflaɪ,faɪɚflaɪ
test_003072,ɪntɛnʃn̩əl,ɪntɛntʃənəl
test_003073,kætəɡəɹaɪz,kætɪɡəɹaɪz
test_003074,kɔntɹədɪktəɹi,kɑntɹədɪktəɹi
test_003075,ɹutələnt,ɹutɪlənt
test_003076,mɑnɪtɛɹi,mʌnɪtəɹi
test_003077,mɑnə,mɑnə
test_003078,baktɪə̯riə,bæktɪɹiə
test_003079,ʃut,ʃut
test_003080,ɹut,ɹʉt
test_003081,pɑlə,pɑɹlɚ
test_003082,lɛm,læm
test_003083,bɪsim,bəsim
test_003084,ɐmpɑeəɹ,ʌmpaɪəɹ
test_003085,bent͡ʃ,bɛnt͡ʃ
test_003086,kænjʊlə,kænjələ
test_003087,ləʊdz,loʊdz
test_003088,fɔli,fɑli
test_003089,tɹɪtiəm,tɹɪtiəm
test_003090,pɒləsiz,pɑləsiz
test_003091,dɔŋɡə,dɒŋɡə
test_003092,pɹəʊkɹæstɪneɪʃən,pɹoʊkɹæstɪneɪʃən
test_003093,kɑnstɪtjut,kɒnstɪtjut
test_003094,hʊkə,hʊkə
test_003095,pəɹɔksɑed,pəɹɑksaɪd
test_003096,ɪntənɛt,ɪntənet
test_003097,ɹæɡ,ɹɛɡ
test_003098,ɡəʊlkipə,ɡoʊlkipɚ
test_003099,bækwʊdz,bakwʊdz
test_003100,pɒpjʊleɪt,pɑpjəleɪt
test_003101,daɪkɒtəməs,daɪkɑtəməs
test_003102,lɑl,lɒl
test_003103,bodwok,bɔɹdwɔk
test_003104,məʃinz,məʃinz
test_003105,ɪəɹɪŋ,ɪɹɪŋ
test_003106,pʊɹi,pʊəɹi
test_003107,skø,skɜ
test_003108,səvæ̝ɪə,səveɪə
test_003109,ɡæðɚd,ɡæðəd
test_003110,bəʊ̯ɡəs,boʊ̯ɡəs
test_003111,ɹoʊ̯tʌnd,ɹəʊ̯tʌnd
test_003112,fandəmənt,fʌndəmənt
test_003113,dɹim,dɹim
test_003114,sɪəɹiəlaɪz,sɪɹiəlaɪz
test_003115,bɪsaɪd,bɪsaɪd
test_003116,ænəlɔɡ,ænəlɔɡ
test_003117,wɪðstʊd,wɪðstʊd
test_003118,wʌndə,wɐndə
test_003119,vɔləntɪə,vɒləntɪə
test_003120,əbd͡ʒektɪv,əbd͡ʒektəv
test_003121,hɑɹdwɛɹ,hɑdwɛə
test_003122,pɹikəndɪʃən,pɹikəndəʃən
test_003123,ɹəʉl,ɹəʊl
test_003124,sɜkəmstəns,sɜkəmstæns
test_003125,əbd͡ʒektəv,ɒbd͡ʒɛktɪv
test_003126,kəʉl,kəʊl
test_003127,tufoʊld,tufəʊld
test_003128,ɹɪhɝsl̩,ɹɪhɜsl̩
test_003129,təɹɛɹiəm,tɘɹiəɹiɘm
test_003130,supɚ,supə
test_003131,kəɹoʊsɪv,kəɹəʊsɪv
test_003132,ɪmpaʊə,ɪmpaʊəɹ
test_003133,t͡ʃɛstnʌt,t͡ʃɛstnʌt
test_003134,pæsɪnd͡ʒəz,pæsɪnd͡ʒɚz
test_003135,pɹɒsəkjʉʃən,pɹɒsɪkjuʃən
test_003136,tɛmpəɹaɪz,tɛmpəɹaɪz
test_003137,dɑekɔtəməs,daɪkɒtəməs
test_003138,wəðstʊd,wɪðstʊd
test_003139,pæɹɪɡɒɹɪk,pɛɹɪɡɔɹɪk
test_003140,kɑmpaʊnd,kɒmpaʊnd
test_003141,tɹeɪkiə,tɹəkiə
test_003142,mɒnɪməʊlɪmnɪən,mɑniməlimniən
test_003143,mɒn,mɑn
test_003144,bəɹɒmɪtəɹ,bəɹɔmɪtəɹ
test_003145,mɪsnoʊməɹ,mɪsnəʊmə
test_003146,əpæɹənt,əpæɹənt
test_003147,tiθ,tiθ
test_003148,ɹəʊdənt,ɹɐʉdənt
test_003149,nɛkɹɑpsi,nɛkɹɒpsi
test_003150,pɹikəndɪʃən,pɹikəndɪʃən
test_003151,ænti,ɛnti
test_003152,ɛfəvɛsənt,ɛfɚvɛsənt
test_003153,ɒltɜnətɪv,ɒltønətəv
test_003154,kəmpɑzɪt,kɒmpəzət
test_003155,moɹəʉvə,mɔɹəʊvə
test_003156,ɹefəɹənsɪz,ɹefəɹənsəz
test_003157,tɹeɪn,tɹæɪ̯n
test_003158,bɪɡə,bɪɡɚ
test_003159,mɛdiivəl,mɪdivəl
test_003160,nəɡoʊʃieɪt,nɪɡəʉʃiæɪt
test_003161,sɜd,sød
test_003162,nɔtɪləs,nɔtɪləs
test_003163,æmbɪɡjʉəs,æmbɪɡjuəs
test_003164,steɪtəs,stæɪtəs
test_003165,ɑɹkiɑləd͡ʒi,ɐkiɔləd͡ʒi
test_003166,ɡəʊld,ɡaʉld
test_003167,ɹɪklʉs,ɹɪklus
test_003168,lɑbi,lɔbi
test_003169,pɔpjəlæɪt,pɒpjʊleɪt
test_003170,əpɹəʊt͡ʃiz,əpɹoʊt͡ʃiz
test_003171,ɹɑndjʊɹ,ɹɒndjʊə
test_003172,ɑsaɪn,ɒsaɪn
test_003173,stæɪkhɐʉldə,stæɪkhəʉldə
test_003174,stɛə,ste
test_003175,fɛstəvəl,festəvəl
test_003176,wʊps,wʊps
test_003177,pæɪtɹiət,peɪtɹiət
test_003178,tætəl,tætl̩
test_003179,ɪmidiɪt,ɪmidɪət
test_003180,kɑsɪnəʊmə,kɑɹsɪnoʊmə
test_003181,bɛt,bæt
test_003182,eɹiə,ɛəɹiə
test_003183,oɡənaɪzæɪʃən,oɹɡənɪzeɪʃən
test_003184,maɪtəkɒndɹiən,maɪtəkɑndɹiən
test_003185,kəʊn,koʊn
test_003186,ʃɑlət,ʃɑɹlət
test_003187,empəɹə,ɛmpəɹə
test_003188,kanɪvo,kɑɹnɪvoɹ
test_003189,fomətɪv,fɔmətɪv
test_003190,kɑlɪd͡ʒɪz,kɔlɪd͡ʒɪz
test_003191,bumɚ,bumə
test_003192,sud,sjud
test_003193,kəɹɒtɪd,kəɹɑtɪd
test_003194,bəɹɑmətɚ,bəɹɒmɪtəɹ
test_003195,tɛkstaɪl,tekstɑel
test_003196,kɒləd͡ʒəz,kɔlɪd͡ʒɪz
test_003197,tɛljʊɹiən,tɛljʊəɹɪən
test_003198,mastɪkeɪtəri,mæstɪkətɔri
test_003199,kɐʉkənɐt,koʊkənʌt
test_003200,lɑteɪ,lɑteɪ
test_003201,kəɹɐʉsəv,kəɹəʉsɪv
test_003202,pɜv,pɝv
test_003203,əʊtmil,oʊtmil
test_003204,sɐʉsiɒləd͡ʒi,soʊsiɑləd͡ʒi
test_003205,sɛkɹɪfɑe̯sɪz,sækɹɪfɑesɪz
test_003206,pɒlətəʃənz,pɔlɪtɪʃənz
test_003207,tʃʉbøkjəlɐʉsəs,tubɝkjʊloʊsɪs
test_003208,ʃɔtɡɐ̞n,ʃɒtɡʌn
test_003209,sɛkɹɪfɑe̯sɪz,sækɹɪfaɪsɪz
test_003210,bʌstɚd,bʌstəd
test_003211,dɑd͡ʒ,dɒd͡ʒ
test_003212,kaʉld,kəʊld
test_003213,tɹaɪpɒd,tɹɑepɔd
test_003214,ænɪmɒsɪti,ænəmɑsɪti
test_003215,sis,sis
test_003216,tɜbjələnt,tɝbjələnt
test_003217,hɑmənɪm,hɒmənɪm
test_003218,mɛdoʊ̯,medəʉ̯
test_003219,ɪmpɪɹiəlɪzəm,ɪmpɪəɹiəlɪzəm
test_003220,səʊl,səʉl
test_003221,junɪsɛks,junəsɛks
test_003222,livə,lɛvɚ
test_003223,dɪspɹəpɔʃənətli,dɪspɹəpoʃənətli
test_003224,kanɪvo,kɑnɪvɔ
test_003225,ste,stɛə
test_003226,əlʉd,əljud
test_003227,mətrɪkjəleɪʃən,mətrɪkjʊleɪʃən
test_003228,wɪpəwɪl,ʍɪpɚwɪl
test_003229,sikwɪns,sikwɪns
test_003230,t͡ʃɑnst,t͡ʃænst
test_003231,ɹɑspɪ,ɹæspi
test_003232,ɹɪspɪɹətəɹi,ɹɛspəɹətɔɹi
test_003233,mɛdəʊ̯,medəʉ̯
test_003234,wɛə,wɛɹ
test_003235,əd͡ʒoɪnɪŋ,əd͡ʒɔɪnɪŋ
test_003236,kænɪbəlɑez,kænɪbəlaɪz
test_003237,təɹɛɹiəm,təɹeɹiəm
test_003238,ænəlaɪz,ænəlɑez
test_003239,tɝbjələnt,tɜbjələnt
test_003240,ɹɪm,ɹəm
test_003241,ælbətɹɔs,ælbətɹɒs
test_003242,bɛnəfæktə,bɛnəfæktɚ
test_003243,ɹepɹɪzent,ɹepɹəzent
test_003244,dɪsəlæɔ,dɪsəlaʊ
test_003245,stɛndədaɪzæɪʃən,stændədaɪzeɪʃən
test_003246,pɹɒvɜb,pɹɑvɝb
test_003247,kəmjʉnɪti,kəmjʉnəti
test_003248,kɑdʃɑp,kɑɹdʃɑɹp
test_003249,fɹʌntl̩,fɹʌntəl
test_003250,sɛvəd͡ʒ,sævəd͡ʒ
test_003251,kɑtun,kɑɹtun
test_003252,mɑnə,mɑnə
test_003253,pɛɹəɡɹəneɪʃən,pɛɹɪɡɹɪneɪʃn̩
test_003254,meʒəɹəbəl,mɛʒəɹəbəl
test_003255,pɹɑbləmz,pɹɒbləmz
test_003256,odiəʉ,ɔdiəʊ
test_003257,nəʊmædɪk,noʊmædɪk
test_003258,nɑdɪd,nɒdɪd
test_003259,njuɑns,njʉɐns
test_003260,fɔtɪsɪməʊ,fɔɹtɪsɪmoʊ
test_003261,pɒlikɑbəneɪt,pɑlikɑɹbəneɪt
test_003262,ɹɛfəmeɪʃən,ɹɛfəɹmeɪʃən
test_003263,kəʉkənɐt,kɐʉkənɐt
test_003264,səɡnət͡ʃə,sɪɡnət͡ʃə
test_003265,kɒləd͡ʒəz,kɒlɪd͡ʒɪz
test_003266,leɪbɚd,leɪbəd
test_003267,fəɡɒt,fɚɡɑt
test_003268,tʌf,tɐf
test_003269,melənən,mɛlənɪn
test_003270,ʃeɪvɚ,ʃeɪvə
test_003271,sɐʉl,səʉl
test_003272,dezɪɡnət,dɛzɪɡnət
test_003273,pəɹuk,pəɹuk
test_003274,tok,tɔk
test_003275,mɜdəɹə,mɝdɚɚ
test_003276,daɪvɜd͡ʒənt,dɑevɜd͡ʒənt
test_003277,tɪmɛɹɪti,təmɛɹəti
test_003278,kwɔtə,kwɔɹtɚ
test_003279,lɛd͡ʒɪsleɪt͡ʃɚ,lɛd͡ʒɪslət͡ʃʊə
test_003280,pɹaɪməɹəli,pɹaɪmɛɹəli
test_003281,dɪskənsɜt,dɪskənsɝt
test_003282,bæɡ,bɛɡ
test_003283,ɔtəmeɪʃən,otəmæɪʃən
test_003284,bɒtl̩z,bɑtl̩z
test_003285,koɹɪspɑndəns,kɔɹɪspɔndəns
test_003286,əlɔŋɡeɪt,ɪlɒŋɡeɪt
test_003287,pɑlɪɡlɑt,pɔlɪɡlɔt
test_003288,sød,sɜd
test_003289,dɪspɹəpɔɹʃənətli,dɪspɹəpoʃənətli
test_003290,mɛtsoʊ,mɛtsəʊ
test_003291,nɑkt,nɒkt
test_003292,sis,sis
test_003293,tɛləkəmjutɪŋ,teləkəmjʉtəŋ
test_003294,sækɹɪfaɪsɪz,sækɹɪfaɪsɪz
test_003295,kənɑnɪkəl,kənɒnɪkəl
